OPUS ID,Instrument Name,Planet,Intended Target Name,Observation Start Time,Observation Duration (secs)
nh-lorri-lor_0299231540,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:21.556,0.3000
nh-lorri-lor_0299231543,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:24.556,0.3000
nh-lorri-lor_0299231546,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:27.556,0.3000
nh-lorri-lor_0299231549,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:30.556,0.3000
nh-lorri-lor_0299231552,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:33.556,0.3000
nh-lorri-lor_0299231555,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:36.556,0.3000
nh-lorri-lor_0299231558,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:39.556,0.3000
nh-lorri-lor_0299231561,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:42.556,0.3000
nh-lorri-lor_0299231564,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:45.556,0.3000
nh-lorri-lor_0299231567,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:48.556,0.3000
nh-lorri-lor_0299231570,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:51.556,0.3000
nh-lorri-lor_0299231573,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:54.556,0.3000
nh-lorri-lor_0299231576,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:00:57.556,0.3000
nh-lorri-lor_0299231579,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:00.556,0.3000
nh-lorri-lor_0299231582,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:03.556,0.3000
nh-lorri-lor_0299231585,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:06.556,0.3000
nh-lorri-lor_0299231588,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:09.556,0.3000
nh-lorri-lor_0299231591,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:12.556,0.3000
nh-lorri-lor_0299231594,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:15.556,0.3000
nh-lorri-lor_0299231597,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:18.556,0.3000
nh-lorri-lor_0299231600,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:21.556,0.3000
nh-lorri-lor_0299231603,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:24.556,0.3000
nh-lorri-lor_0299231606,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:27.556,0.3000
nh-lorri-lor_0299231609,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:30.556,0.3000
nh-lorri-lor_0299231612,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:33.556,0.3000
nh-lorri-lor_0299231615,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:36.556,0.3000
nh-lorri-lor_0299231618,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:39.556,0.3000
nh-lorri-lor_0299231621,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:42.556,0.3000
nh-lorri-lor_0299231624,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:45.556,0.3000
nh-lorri-lor_0299231627,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:48.556,0.3000
nh-lorri-lor_0299231630,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:51.556,0.3000
nh-lorri-lor_0299231633,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:54.556,0.3000
nh-lorri-lor_0299231636,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:01:57.556,0.3000
nh-lorri-lor_0299231639,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:00.556,0.3000
nh-lorri-lor_0299231642,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:03.556,0.3000
nh-lorri-lor_0299231645,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:06.556,0.3000
nh-lorri-lor_0299231648,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:09.556,0.3000
nh-lorri-lor_0299231651,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:12.556,0.3000
nh-lorri-lor_0299231654,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:15.556,0.3000
nh-lorri-lor_0299231657,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:18.556,0.3000
nh-lorri-lor_0299231660,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:21.556,0.3000
nh-lorri-lor_0299231663,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:24.556,0.3000
nh-lorri-lor_0299231666,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:27.556,0.3000
nh-lorri-lor_0299231669,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:30.556,0.3000
nh-lorri-lor_0299231672,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:33.556,0.3000
nh-lorri-lor_0299231675,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:36.556,0.3000
nh-lorri-lor_0299231678,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:39.556,0.3000
nh-lorri-lor_0299231681,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:42.556,0.3000
nh-lorri-lor_0299231684,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:45.556,0.3000
nh-lorri-lor_0299231687,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:48.556,0.3000
nh-lorri-lor_0299231690,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:51.556,0.3000
nh-lorri-lor_0299231693,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:54.556,0.3000
nh-lorri-lor_0299231696,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:02:57.556,0.3000
nh-lorri-lor_0299231699,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:00.556,0.3000
nh-lorri-lor_0299231702,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:03.556,0.3000
nh-lorri-lor_0299231705,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:06.556,0.3000
nh-lorri-lor_0299231708,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:09.556,0.3000
nh-lorri-lor_0299231711,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:12.556,0.3000
nh-lorri-lor_0299231714,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:15.556,0.3000
nh-lorri-lor_0299231717,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:18.556,0.3000
nh-lorri-lor_0299231720,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:21.556,0.3000
nh-lorri-lor_0299231723,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:24.556,0.3000
nh-lorri-lor_0299231726,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:27.556,0.3000
nh-lorri-lor_0299231729,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:30.556,0.3000
nh-lorri-lor_0299231732,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:33.556,0.3000
nh-lorri-lor_0299231735,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:36.556,0.3000
nh-lorri-lor_0299231738,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:39.556,0.3000
nh-lorri-lor_0299231741,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:42.556,0.3000
nh-lorri-lor_0299231744,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:45.556,0.3000
nh-lorri-lor_0299231747,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:48.556,0.3000
nh-lorri-lor_0299231750,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:51.556,0.3000
nh-lorri-lor_0299231753,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:54.556,0.3000
nh-lorri-lor_0299231756,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:03:57.556,0.3000
nh-lorri-lor_0299231759,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:00.556,0.3000
nh-lorri-lor_0299231762,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:03.556,0.3000
nh-lorri-lor_0299231765,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:06.556,0.3000
nh-lorri-lor_0299231768,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:09.556,0.3000
nh-lorri-lor_0299231771,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:12.556,0.3000
nh-lorri-lor_0299231774,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:15.556,0.3000
nh-lorri-lor_0299231777,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:18.556,0.3000
nh-lorri-lor_0299231780,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:21.556,0.3000
nh-lorri-lor_0299231783,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:24.556,0.3000
nh-lorri-lor_0299231786,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:27.556,0.3000
nh-lorri-lor_0299231789,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:30.556,0.3000
nh-lorri-lor_0299231792,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:33.556,0.3000
nh-lorri-lor_0299231795,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:36.556,0.3000
nh-lorri-lor_0299231798,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:39.556,0.3000
nh-lorri-lor_0299231801,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:42.556,0.3000
nh-lorri-lor_0299231804,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:45.556,0.3000
nh-lorri-lor_0299231807,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:48.556,0.3000
nh-lorri-lor_0299231810,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:51.556,0.3000
nh-lorri-lor_0299231813,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:54.556,0.3000
nh-lorri-lor_0299231816,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:04:57.556,0.3000
nh-lorri-lor_0299231819,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:00.556,0.3000
nh-lorri-lor_0299231822,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:03.556,0.3000
nh-lorri-lor_0299231825,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:06.556,0.3000
nh-lorri-lor_0299231828,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:09.556,0.3000
nh-lorri-lor_0299231831,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:12.556,0.3000
nh-lorri-lor_0299231834,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:15.556,0.3000
nh-lorri-lor_0299231837,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:18.556,0.3000
nh-lorri-lor_0299231840,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:21.556,0.3000
nh-lorri-lor_0299231843,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:24.556,0.3000
nh-lorri-lor_0299231846,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:27.556,0.3000
nh-lorri-lor_0299231849,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:30.556,0.3000
nh-lorri-lor_0299231852,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:33.556,0.3000
nh-lorri-lor_0299231855,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:36.556,0.3000
nh-lorri-lor_0299231858,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:39.556,0.3000
nh-lorri-lor_0299231861,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:42.556,0.3000
nh-lorri-lor_0299231864,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:45.556,0.3000
nh-lorri-lor_0299231867,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:48.556,0.3000
nh-lorri-lor_0299231870,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:51.556,0.3000
nh-lorri-lor_0299231873,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:54.556,0.3000
nh-lorri-lor_0299231876,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:05:57.556,0.3000
nh-lorri-lor_0299231879,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:00.556,0.3000
nh-lorri-lor_0299231882,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:03.556,0.3000
nh-lorri-lor_0299231885,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:06.556,0.3000
nh-lorri-lor_0299231888,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:09.556,0.3000
nh-lorri-lor_0299231891,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:12.556,0.3000
nh-lorri-lor_0299231894,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:15.556,0.3000
nh-lorri-lor_0299231897,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:18.556,0.3000
nh-lorri-lor_0299231900,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:21.556,0.3000
nh-lorri-lor_0299231903,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:24.556,0.3000
nh-lorri-lor_0299231906,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:27.556,0.3000
nh-lorri-lor_0299231909,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:30.556,0.3000
nh-lorri-lor_0299231912,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:33.556,0.3000
nh-lorri-lor_0299231915,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:36.556,0.3000
nh-lorri-lor_0299231918,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:39.556,0.3000
nh-lorri-lor_0299231921,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:42.556,0.3000
nh-lorri-lor_0299231924,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:45.556,0.3000
nh-lorri-lor_0299231927,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:48.556,0.3000
nh-lorri-lor_0299231930,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:06:51.556,0.3000
nh-lorri-lor_0299232248,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:09.456,0.4000
nh-lorri-lor_0299232251,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:12.456,0.4000
nh-lorri-lor_0299232254,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:15.456,0.4000
nh-lorri-lor_0299232257,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:18.456,0.4000
nh-lorri-lor_0299232260,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:21.456,0.4000
nh-lorri-lor_0299232263,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:24.456,0.4000
nh-lorri-lor_0299232266,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:27.456,0.4000
nh-lorri-lor_0299232269,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:30.456,0.4000
nh-lorri-lor_0299232272,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:33.456,0.4000
nh-lorri-lor_0299232275,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:36.456,0.4000
nh-lorri-lor_0299232278,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:39.456,0.4000
nh-lorri-lor_0299232281,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:42.456,0.4000
nh-lorri-lor_0299232284,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:45.456,0.4000
nh-lorri-lor_0299232287,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:48.456,0.4000
nh-lorri-lor_0299232290,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:51.456,0.4000
nh-lorri-lor_0299232293,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:54.456,0.4000
nh-lorri-lor_0299232296,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:12:57.456,0.4000
nh-lorri-lor_0299232299,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:00.456,0.4000
nh-lorri-lor_0299232302,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:03.456,0.4000
nh-lorri-lor_0299232305,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:06.456,0.4000
nh-lorri-lor_0299232308,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:09.456,0.4000
nh-lorri-lor_0299232311,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:12.456,0.4000
nh-lorri-lor_0299232314,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:15.456,0.4000
nh-lorri-lor_0299232317,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:18.456,0.4000
nh-lorri-lor_0299232320,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:21.456,0.4000
nh-lorri-lor_0299232323,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:24.456,0.4000
nh-lorri-lor_0299232326,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:27.456,0.4000
nh-lorri-lor_0299232329,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:30.456,0.4000
nh-lorri-lor_0299232332,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:33.456,0.4000
nh-lorri-lor_0299232335,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:36.456,0.4000
nh-lorri-lor_0299232338,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:39.456,0.4000
nh-lorri-lor_0299232341,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:42.456,0.4000
nh-lorri-lor_0299232344,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:45.456,0.4000
nh-lorri-lor_0299232347,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:48.456,0.4000
nh-lorri-lor_0299232350,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:51.456,0.4000
nh-lorri-lor_0299232353,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:54.456,0.4000
nh-lorri-lor_0299232356,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:13:57.456,0.4000
nh-lorri-lor_0299232359,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:00.456,0.4000
nh-lorri-lor_0299232362,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:03.456,0.4000
nh-lorri-lor_0299232365,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:06.456,0.4000
nh-lorri-lor_0299232368,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:09.456,0.4000
nh-lorri-lor_0299232371,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:12.456,0.4000
nh-lorri-lor_0299232374,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:15.456,0.4000
nh-lorri-lor_0299232377,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:18.456,0.4000
nh-lorri-lor_0299232380,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:21.456,0.4000
nh-lorri-lor_0299232383,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:24.456,0.4000
nh-lorri-lor_0299232386,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:27.456,0.4000
nh-lorri-lor_0299232389,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:30.456,0.4000
nh-lorri-lor_0299232392,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:33.456,0.4000
nh-lorri-lor_0299232395,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:36.456,0.4000
nh-lorri-lor_0299232398,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:39.456,0.4000
nh-lorri-lor_0299232401,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:42.456,0.4000
nh-lorri-lor_0299232404,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:45.456,0.4000
nh-lorri-lor_0299232407,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:48.456,0.4000
nh-lorri-lor_0299232410,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:51.456,0.4000
nh-lorri-lor_0299232413,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:54.456,0.4000
nh-lorri-lor_0299232416,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:14:57.456,0.4000
nh-lorri-lor_0299232419,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:00.456,0.4000
nh-lorri-lor_0299232422,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:03.456,0.4000
nh-lorri-lor_0299232425,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:06.456,0.4000
nh-lorri-lor_0299232428,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:09.456,0.4000
nh-lorri-lor_0299232431,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:12.456,0.4000
nh-lorri-lor_0299232434,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:15.456,0.4000
nh-lorri-lor_0299232437,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:18.456,0.4000
nh-lorri-lor_0299232440,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:21.456,0.4000
nh-lorri-lor_0299232443,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:24.456,0.4000
nh-lorri-lor_0299232446,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:27.456,0.4000
nh-lorri-lor_0299232449,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:30.456,0.4000
nh-lorri-lor_0299232452,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:33.456,0.4000
nh-lorri-lor_0299232455,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:36.456,0.4000
nh-lorri-lor_0299232458,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:39.456,0.4000
nh-lorri-lor_0299232461,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:42.456,0.4000
nh-lorri-lor_0299232464,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:45.456,0.4000
nh-lorri-lor_0299232467,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:48.456,0.4000
nh-lorri-lor_0299232470,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:51.456,0.4000
nh-lorri-lor_0299232473,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:54.456,0.4000
nh-lorri-lor_0299232476,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:15:57.456,0.4000
nh-lorri-lor_0299232479,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:00.456,0.4000
nh-lorri-lor_0299232482,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:03.456,0.4000
nh-lorri-lor_0299232485,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:06.456,0.4000
nh-lorri-lor_0299232488,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:09.456,0.4000
nh-lorri-lor_0299232491,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:12.456,0.4000
nh-lorri-lor_0299232494,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:15.456,0.4000
nh-lorri-lor_0299232497,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:18.456,0.4000
nh-lorri-lor_0299232500,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:21.456,0.4000
nh-lorri-lor_0299232503,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:24.456,0.4000
nh-lorri-lor_0299232506,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:27.456,0.4000
nh-lorri-lor_0299232509,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:30.456,0.4000
nh-lorri-lor_0299232512,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:33.456,0.4000
nh-lorri-lor_0299232515,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:16:36.456,0.4000
nh-lorri-lor_0299232548,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:09.456,0.4000
nh-lorri-lor_0299232551,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:12.456,0.4000
nh-lorri-lor_0299232554,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:15.456,0.4000
nh-lorri-lor_0299232557,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:18.456,0.4000
nh-lorri-lor_0299232560,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:21.456,0.4000
nh-lorri-lor_0299232563,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:24.456,0.4000
nh-lorri-lor_0299232566,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:27.456,0.4000
nh-lorri-lor_0299232569,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:30.456,0.4000
nh-lorri-lor_0299232572,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:33.456,0.4000
nh-lorri-lor_0299232575,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:36.456,0.4000
nh-lorri-lor_0299232578,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:39.456,0.4000
nh-lorri-lor_0299232581,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:42.456,0.4000
nh-lorri-lor_0299232584,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:45.456,0.4000
nh-lorri-lor_0299232587,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:48.456,0.4000
nh-lorri-lor_0299232590,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:51.456,0.4000
nh-lorri-lor_0299232593,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:54.456,0.4000
nh-lorri-lor_0299232596,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:17:57.456,0.4000
nh-lorri-lor_0299232599,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:00.456,0.4000
nh-lorri-lor_0299232602,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:03.456,0.4000
nh-lorri-lor_0299232605,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:06.456,0.4000
nh-lorri-lor_0299232608,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:09.456,0.4000
nh-lorri-lor_0299232611,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:12.456,0.4000
nh-lorri-lor_0299232614,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:15.456,0.4000
nh-lorri-lor_0299232617,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:18.456,0.4000
nh-lorri-lor_0299232620,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:21.456,0.4000
nh-lorri-lor_0299232623,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:24.456,0.4000
nh-lorri-lor_0299232626,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:27.456,0.4000
nh-lorri-lor_0299232629,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:30.456,0.4000
nh-lorri-lor_0299232632,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:33.456,0.4000
nh-lorri-lor_0299232635,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:36.456,0.4000
nh-lorri-lor_0299232638,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:39.456,0.4000
nh-lorri-lor_0299232641,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:42.456,0.4000
